EmployeeID,Age,Gender,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,StockOptionLevel,PercentSalaryHike,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,RelationshipSatisfaction,PerformanceRating,TrainingTimesLastYear,BusinessTravel,OverTime,NumCompaniesWorked,JobInvolvement,Attrition
EMP000760,21,Male,Single,1,Technical Degree,IT,Software Engineer,1,0,0,0,0,2860,0,13,7,2,1,1,4,3,0,Travel_Frequently,No,2,3,1
EMP000761,31,Female,Single,3,Technical Degree,Operations,Operations Specialist,2,8,0,0,0,6390,0,8,9,3,1,3,1,2,2,Non-Travel,Yes,1,2,1
EMP000762,24,Female,Single,3,Medical,Sales,Sales Executive,1,6,0,0,0,4600,1,13,10,4,3,3,2,4,1,Non-Travel,No,6,3,0
EMP000763,24,Male,Single,3,Technical Degree,Sales,Sales Executive,1,0,0,0,0,2597,0,10,9,4,4,4,2,3,3,Travel_Rarely,No,0,3,0
EMP000764,25,Female,Married,4,Technical Degree,Sales,Sales Representative,2,0,0,0,0,6465,0,16,25,2,3,2,3,3,5,Travel_Rarely,No,0,4,0
EMP000765,33,Male,Single,3,Other,R&D,Laboratory Technician,1,15,1,0,1,5700,1,19,6,1,4,3,4,3,2,Travel_Frequently,No,7,2,0
EMP000766,30,Male,Married,4,Life Sciences,IT,Software Engineer,1,5,0,0,0,4391,1,16,2,2,4,2,4,3,1,Non-Travel,No,0,3,0
EMP000767,20,Male,Single,3,Marketing,Sales,Manager,1,2,2,1,2,2757,0,7,15,3,1,1,3,2,0,Non-Travel,No,1,2,1
EMP000768,38,Female,Married,3,Technical Degree,R&D,Research Scientist,2,2,0,0,0,4900,1,20,2,3,3,3,4,3,6,Travel_Rarely,Yes,1,2,0
EMP000769,30,Male,Single,3,Life Sciences,R&D,Research Scientist,2,3,0,0,0,5434,0,15,25,3,4,3,4,3,3,Travel_Frequently,No,2,1,0
EMP000770,29,Female,Single,2,Medical,R&D,Laboratory Technician,3,4,2,2,2,7758,1,7,12,2,4,4,3,3,1,Travel_Rarely,Yes,0,4,0
EMP000771,23,Male,Married,2,Medical,HR,Manager,2,5,1,0,1,6434,1,6,11,1,3,4,3,3,2,Travel_Frequently,No,1,3,0
EMP000772,35,Female,Married,4,Technical Degree,R&D,Manager,3,2,0,0,0,9076,0,9,6,2,4,3,4,4,3,Travel_Rarely,No,0,3,0
EMP000773,28,Male,Single,4,Medical,R&D,Manager,2,5,0,0,0,5468,0,12,20,3,2,3,3,3,4,Travel_Frequently,No,4,2,1
EMP000774,24,Male,Married,2,Medical,IT,Manager,1,6,2,1,1,3383,0,14,11,3,3,3,4,3,1,Travel_Rarely,No,2,3,0
EMP000775,21,Female,Married,4,Medical,R&D,Manager,1,3,2,2,1,3882,0,9,10,2,2,4,4,2,3,Travel_Frequently,No,0,3,1
EMP000776,27,Female,Married,5,Life Sciences,HR,Manager,1,3,0,0,0,3635,0,10,2,4,2,2,3,3,2,Travel_Rarely,No,0,3,0
EMP000777,37,Male,Married,2,Other,Operations,Operations Specialist,4,3,0,0,0,11726,2,13,2,4,1,4,3,3,4,Travel_Frequently,Yes,1,4,1
EMP000778,24,Female,Single,3,Medical,IT,Manager,1,0,0,0,0,2739,1,12,9,2,4,3,3,1,4,Travel_Rarely,No,2,3,0
EMP000779,20,Female,Single,4,Marketing,R&D,Research Scientist,1,2,2,0,0,3083,1,12,5,4,1,4,3,3,3,Non-Travel,No,1,4,0
EMP000780,25,Male,Single,1,Life Sciences,IT,Software Engineer,2,6,6,0,0,6835,0,15,12,4,4,3,2,2,3,Travel_Rarely,No,1,3,0
EMP000781,24,Female,Single,4,Medical,IT,Manager,1,6,1,0,1,4048,1,11,12,3,3,1,1,4,3,Non-Travel,No,0,3,0
EMP000782,29,Female,Married,5,Other,R&D,Research Scientist,2,0,0,0,0,6034,0,19,2,1,3,4,4,3,4,Non-Travel,No,0,4,0
EMP000783,23,Male,Married,2,Human Resources,IT,Software Engineer,2,5,2,2,0,7778,1,11,7,2,1,3,3,3,4,Travel_Frequently,No,0,4,0
EMP000784,24,Male,Single,4,Medical,R&D,Research Director,1,1,1,0,1,3498,0,12,3,1,1,3,4,2,5,Travel_Frequently,No,3,3,1
EMP000785,21,Female,Married,3,Life Sciences,IT,Manager,1,0,0,0,0,4015,1,20,14,3,3,3,3,3,7,Non-Travel,No,1,3,0
EMP000786,31,Male,Single,2,Medical,R&D,Research Director,1,0,0,0,0,3316,0,17,16,3,3,1,4,4,1,Non-Travel,Yes,1,4,0
EMP000787,24,Male,Single,3,Medical,Operations,Operations Specialist,1,6,1,0,0,4036,0,12,11,3,2,2,4,2,3,Travel_Rarely,No,3,3,0
EMP000788,23,Male,Single,2,Marketing,HR,Human Resources,1,4,0,0,0,4537,1,12,11,3,2,3,1,4,1,Non-Travel,Yes,2,3,0
EMP000789,36,Female,Married,3,Medical,R&D,Laboratory Technician,2,1,1,1,1,5081,0,12,8,2,2,4,4,2,4,Travel_Rarely,No,0,3,0
EMP000790,39,Male,Married,1,Technical Degree,R&D,Research Director,3,1,0,0,0,11118,0,15,6,1,4,4,1,1,3,Travel_Frequently,No,0,3,0
EMP000791,33,Female,Single,4,Technical Degree,R&D,Manager,2,15,0,0,0,7618,0,9,1,2,3,3,4,2,1,Travel_Frequently,Yes,2,4,0
EMP000792,37,Male,Single,3,Life Sciences,Sales,Manager,3,11,0,0,0,11318,0,16,21,2,1,4,4,2,3,Travel_Rarely,No,2,3,0
EMP000793,34,Male,Divorced,3,Technical Degree,Sales,Sales Representative,1,2,0,0,0,3402,0,13,1,2,3,4,3,4,2,Travel_Rarely,No,0,3,1
EMP000794,26,Female,Single,2,Technical Degree,R&D,Manager,2,0,0,0,0,4198,0,15,13,3,3,3,4,2,5,Travel_Rarely,No,0,3,0
EMP000795,22,Female,Single,3,Marketing,R&D,Laboratory Technician,2,4,1,0,0,5129,0,10,17,4,3,1,3,4,3,Travel_Rarely,No,0,3,0
EMP000796,25,Male,Married,2,Other,R&D,Research Scientist,1,7,1,1,1,3318,0,12,13,2,2,3,3,3,3,Travel_Frequently,No,0,3,0
EMP000797,24,Male,Single,4,Technical Degree,Sales,Sales Executive,2,6,1,1,1,6150,0,6,6,1,1,4,2,2,3,Travel_Rarely,No,4,2,1
EMP000798,32,Male,Married,2,Marketing,HR,Human Resources,2,12,0,0,0,7790,0,14,9,4,3,3,1,3,7,Travel_Frequently,Yes,2,2,1
EMP000799,27,Female,Married,4,Other,Sales,Sales Representative,2,4,2,2,0,4176,1,10,18,1,3,3,3,2,3,Travel_Frequently,No,2,4,0
EMP000800,19,Male,Married,3,Marketing,Sales,Manager,1,1,1,0,0,2000,0,13,18,3,3,2,3,3,2,Travel_Frequently,Yes,0,4,0
EMP000801,25,Female,Single,4,Marketing,Sales,Sales Representative,2,7,1,0,0,5729,0,19,4,4,3,4,2,2,0,Travel_Rarely,Yes,1,3,0
EMP000802,21,Female,Single,3,Medical,R&D,Research Director,1,3,3,0,0,3645,0,14,3,3,3,2,2,3,1,Travel_Rarely,No,2,3,0
EMP000803,27,Male,Married,3,Other,Sales,Manager,3,4,1,0,0,7602,0,7,19,4,3,3,4,2,1,Travel_Frequently,Yes,0,2,1
EMP000804,36,Male,Divorced,4,Life Sciences,R&D,Manager,3,6,1,0,1,9385,1,16,12,1,2,2,2,4,1,Travel_Frequently,No,0,1,1
EMP000805,22,Male,Married,3,Medical,R&D,Manager,1,4,0,0,0,3536,0,5,11,4,4,2,4,2,0,Non-Travel,No,0,1,0
EMP000806,38,Male,Married,4,Marketing,Sales,Manager,2,8,0,0,0,5551,1,8,3,3,3,3,2,3,1,Non-Travel,No,3,3,0
EMP000807,27,Male,Single,4,Marketing,R&D,Research Scientist,1,1,1,1,1,3524,0,16,0,2,2,4,3,1,1,Travel_Rarely,Yes,0,4,1
EMP000808,32,Male,Single,3,Technical Degree,R&D,Manager,3,0,0,0,0,8370,0,14,6,3,1,1,3,2,2,Travel_Rarely,No,0,4,0
EMP000809,23,Female,Married,5,Marketing,Marketing,Marketing Specialist,1,3,0,0,0,3430,0,9,21,3,2,3,2,2,2,Travel_Frequently,Yes,0,4,0
EMP000810,28,Male,Married,4,Life Sciences,IT,Data Scientist,3,7,0,0,0,7146,0,13,7,4,1,3,2,4,6,Travel_Rarely,No,1,4,0
EMP000811,38,Female,Married,3,Other,Operations,Operations Manager,3,0,0,0,0,7343,1,13,15,3,3,1,3,3,2,Travel_Rarely,No,4,2,0
EMP000812,37,Male,Married,2,Technical Degree,R&D,Research Director,4,3,1,0,1,10963,1,12,10,1,2,4,3,1,1,Travel_Frequently,No,0,2,1
EMP000813,28,Male,Married,4,Other,HR,Human Resources,3,1,0,0,0,7526,0,16,3,1,2,2,4,2,1,Travel_Rarely,No,0,2,0
EMP000814,26,Female,Single,3,Life Sciences,Operations,Operations Manager,3,8,2,2,2,8556,0,17,8,3,1,4,3,4,0,Non-Travel,No,0,2,0
EMP000815,29,Female,Married,3,Marketing,R&D,Research Scientist,2,0,0,0,0,4736,1,16,7,4,4,2,2,3,3,Travel_Rarely,Yes,1,1,0
EMP000816,30,Male,Single,4,Technical Degree,HR,Manager,3,9,2,1,0,9374,1,11,8,3,4,3,3,2,1,Travel_Rarely,Yes,1,3,0
EMP000817,40,Female,Divorced,4,Medical,R&D,Laboratory Technician,3,4,1,0,0,9834,0,13,7,3,4,4,4,4,1,Travel_Rarely,Yes,0,4,0
EMP000818,24,Female,Single,4,Technical Degree,R&D,Research Scientist,1,6,2,0,1,3868,0,5,4,4,4,4,1,3,1,Non-Travel,No,9,2,0
EMP000819,24,Female,Single,4,Life Sciences,Sales,Sales Representative,1,6,3,0,0,4236,0,18,3,3,3,3,4,3,2,Travel_Rarely,Yes,6,2,0
EMP000820,26,Male,Single,2,Marketing,IT,Manager,2,8,0,0,0,5906,0,13,34,3,4,1,3,3,3,Travel_Rarely,No,0,2,0
EMP000821,22,Female,Single,2,Marketing,Operations,Operations Manager,1,3,2,1,0,3269,1,24,4,2,3,1,3,4,0,Non-Travel,Yes,1,2,1
EMP000822,32,Female,Married,4,Marketing,Sales,Sales Executive,3,0,0,0,0,7208,2,15,5,2,2,4,3,3,3,Travel_Rarely,No,3,4,0
EMP000823,20,Female,Married,3,Marketing,IT,Software Engineer,1,1,1,1,1,3603,0,15,9,4,2,3,2,3,4,Travel_Frequently,No,2,3,0
EMP000824,41,Female,Single,4,Life Sciences,Sales,Sales Executive,3,2,0,0,0,7937,1,5,5,3,2,2,3,4,1,Non-Travel,No,0,3,0
EMP000825,29,Female,Single,2,Technical Degree,Sales,Sales Representative,2,6,2,1,1,6059,0,9,4,4,3,3,3,3,2,Non-Travel,Yes,5,4,0
EMP000826,33,Male,Married,2,Medical,IT,Data Scientist,1,3,2,2,0,3378,0,12,4,1,3,2,3,4,6,Travel_Rarely,No,0,3,0
EMP000827,19,Male,Single,4,Medical,Sales,Sales Executive,1,1,0,0,0,3131,0,13,6,3,2,3,3,4,3,Travel_Rarely,Yes,2,2,1
EMP000828,33,Male,Single,3,Medical,R&D,Manager,2,3,0,0,0,5461,0,19,17,2,1,3,1,3,3,Travel_Rarely,No,0,1,1
EMP000829,31,Male,Married,3,Medical,Sales,Sales Representative,2,6,5,0,0,5785,0,12,18,2,1,3,3,2,3,Travel_Rarely,No,0,3,0
EMP000830,31,Male,Married,3,Marketing,HR,Human Resources,3,0,0,0,0,5654,1,14,17,4,2,4,2,3,0,Travel_Frequently,No,0,1,1
EMP000831,27,Female,Single,1,Technical Degree,R&D,Laboratory Technician,2,2,0,0,0,4945,1,14,13,4,3,3,4,2,3,Travel_Rarely,Yes,2,4,0
EMP000832,34,Male,Single,1,Medical,Marketing,Marketing Specialist,1,4,0,0,0,3849,1,10,16,4,1,3,3,2,4,Travel_Rarely,Yes,0,3,0
EMP000833,23,Female,Married,2,Medical,IT,Data Scientist,1,4,1,1,1,4103,0,14,6,3,3,4,3,4,2,Travel_Rarely,Yes,0,2,0
EMP000834,31,Female,Married,4,Medical,Sales,Sales Executive,2,4,4,2,0,4646,0,7,7,4,2,1,4,2,4,Travel_Rarely,No,0,3,0
EMP000835,20,Male,Single,5,Technical Degree,R&D,Research Scientist,2,0,0,0,0,3981,0,19,23,2,4,2,3,4,1,Non-Travel,No,2,1,1
EMP000836,22,Female,Single,3,Medical,Operations,Operations Specialist,2,4,0,0,0,5333,0,13,6,4,4,4,4,3,6,Travel_Rarely,Yes,0,4,0
EMP000837,39,Male,Married,1,Medical,IT,Manager,2,3,3,0,0,5240,0,13,11,4,2,1,4,3,1,Travel_Rarely,Yes,1,3,1
EMP000838,24,Female,Single,4,Marketing,HR,Manager,1,6,0,0,0,3183,0,9,2,3,4,2,3,2,3,Travel_Rarely,No,6,3,1
EMP000839,22,Female,Married,5,Life Sciences,HR,Manager,1,4,0,0,0,3788,0,15,23,4,4,4,3,3,5,Travel_Frequently,No,1,3,0
EMP000840,30,Male,Married,2,Life Sciences,R&D,Manager,2,0,0,0,0,5694,0,11,2,3,3,2,3,3,2,Travel_Rarely,No,9,1,0
EMP000841,38,Male,Married,3,Life Sciences,HR,Human Resources,3,4,4,2,4,7842,1,10,31,3,2,4,2,4,0,Non-Travel,Yes,0,4,0
EMP000842,25,Male,Married,2,Medical,IT,Manager,1,5,3,0,0,3906,0,13,12,2,1,2,3,4,4,Non-Travel,No,3,2,0
EMP000843,45,Female,Married,2,Life Sciences,Sales,Sales Executive,3,4,0,0,0,9109,1,11,2,1,3,4,3,2,2,Non-Travel,Yes,0,2,0
EMP000844,24,Female,Single,4,Marketing,Operations,Operations Manager,2,5,0,0,0,5849,0,7,15,3,4,3,2,3,1,Travel_Rarely,No,1,3,0
EMP000845,35,Male,Married,5,Life Sciences,Sales,Manager,4,0,0,0,0,10777,1,14,3,4,2,1,1,2,7,Non-Travel,No,0,4,0
EMP000846,29,Female,Married,4,Medical,R&D,Research Scientist,1,0,0,0,0,2713,0,13,20,1,3,3,4,2,2,Travel_Rarely,No,0,2,0
EMP000847,26,Male,Single,5,Life Sciences,Sales,Sales Representative,1,4,0,0,0,3761,0,9,23,4,2,2,1,4,4,Non-Travel,No,0,1,0
EMP000848,32,Male,Single,3,Marketing,HR,Manager,3,8,1,1,0,10359,0,18,11,2,3,3,2,3,0,Travel_Rarely,No,0,3,0
EMP000849,21,Female,Single,5,Other,R&D,Manager,1,0,0,0,0,2981,0,12,5,4,3,4,3,4,5,Travel_Rarely,No,2,2,0
EMP000850,27,Male,Single,3,Marketing,Sales,Sales Executive,3,2,0,0,0,9389,0,7,10,3,3,1,3,4,1,Travel_Frequently,No,1,2,0
EMP000851,26,Female,Married,2,Marketing,Operations,Operations Manager,2,8,0,0,0,6423,0,7,21,1,2,2,3,3,2,Non-Travel,No,1,4,1
EMP000852,31,Female,Married,4,Technical Degree,R&D,Laboratory Technician,2,7,1,0,1,6242,1,10,6,1,3,3,2,1,4,Travel_Rarely,No,2,4,0
EMP000853,29,Female,Married,3,Life Sciences,R&D,Manager,1,2,2,1,1,3919,0,12,5,3,3,4,2,2,3,Travel_Rarely,No,3,3,0
EMP000854,31,Male,Single,3,Life Sciences,R&D,Manager,3,0,0,0,0,6863,1,16,3,4,3,3,1,3,6,Travel_Frequently,No,2,2,0
EMP000855,34,Male,Single,4,Life Sciences,Sales,Sales Representative,3,2,0,0,0,9207,1,19,6,1,3,2,4,4,4,Travel_Rarely,No,1,2,0
EMP000856,27,Male,Single,3,Life Sciences,R&D,Research Director,2,0,0,0,0,5146,1,9,11,4,2,2,3,3,4,Travel_Rarely,No,0,3,1
EMP000857,30,Female,Single,4,Life Sciences,R&D,Research Director,2,12,1,1,1,6912,1,7,4,1,3,1,4,4,0,Travel_Frequently,Yes,0,3,1
EMP000858,40,Female,Married,3,Marketing,R&D,Laboratory Technician,3,5,0,0,0,7625,2,9,11,3,4,2,3,3,2,Travel_Rarely,No,0,3,0
EMP000859,29,Male,Single,4,Life Sciences,Marketing,Marketing Specialist,2,9,2,1,1,6758,1,8,9,3,3,3,3,4,0,Travel_Rarely,Yes,5,4,0
EMP000860,27,Female,Married,3,Other,Sales,Sales Executive,3,9,0,0,0,9919,0,6,10,4,3,2,3,4,3,Travel_Rarely,No,1,2,0
EMP000861,35,Male,Married,3,Other,HR,Manager,3,4,2,1,0,10406,0,11,12,3,3,4,3,3,0,Travel_Rarely,No,1,3,0
EMP000862,27,Male,Single,1,Human Resources,Sales,Sales Representative,3,0,0,0,0,8136,1,20,7,2,3,3,3,4,1,Travel_Rarely,Yes,1,3,0
EMP000863,41,Male,Divorced,4,Life Sciences,R&D,Laboratory Technician,4,4,4,1,2,9853,1,15,7,3,2,3,2,3,0,Travel_Rarely,No,1,3,0
EMP000864,37,Male,Married,4,Other,R&D,Laboratory Technician,3,8,7,0,3,9840,1,8,9,4,3,3,2,2,3,Travel_Rarely,No,1,3,0
EMP000865,25,Male,Divorced,2,Technical Degree,Sales,Sales Executive,3,1,0,0,0,9652,0,14,3,1,1,4,3,3,8,Travel_Frequently,No,1,3,0
EMP000866,26,Male,Married,3,Other,R&D,Manager,2,8,7,0,1,6637,1,11,14,3,1,2,3,3,6,Travel_Frequently,No,0,2,1
EMP000867,36,Female,Married,3,Marketing,R&D,Research Scientist,2,18,1,1,0,8811,0,13,7,2,2,3,4,3,4,Travel_Rarely,No,0,2,0
EMP000868,35,Female,Married,4,Technical Degree,Operations,Operations Manager,2,3,2,2,0,4143,1,11,4,2,4,4,4,1,1,Travel_Rarely,Yes,1,2,0
EMP000869,36,Male,Single,3,Life Sciences,HR,Manager,3,3,0,0,0,9724,1,10,19,4,2,2,2,2,1,Travel_Rarely,Yes,0,2,1
EMP000870,28,Female,Married,3,Life Sciences,Sales,Sales Representative,1,5,0,0,0,3606,0,19,19,4,3,3,3,4,2,Non-Travel,No,1,3,0
EMP000871,29,Female,Married,4,Life Sciences,Sales,Sales Representative,3,4,0,0,0,7232,2,10,17,4,3,2,3,4,6,Non-Travel,Yes,2,3,1
EMP000872,27,Male,Married,5,Other,Sales,Sales Executive,3,0,0,0,0,7177,1,13,2,2,1,1,3,3,2,Travel_Rarely,No,0,4,0
EMP000873,27,Female,Married,1,Life Sciences,Sales,Sales Representative,2,1,1,0,1,5239,1,19,1,3,1,3,2,3,2,Travel_Frequently,Yes,1,3,1
EMP000874,24,Female,Single,3,Life Sciences,IT,Software Engineer,1,1,0,0,0,2840,0,15,5,4,2,2,1,4,2,Travel_Frequently,No,0,2,1
EMP000875,37,Female,Married,4,Other,Marketing,Marketing Specialist,3,0,0,0,0,8728,0,15,1,3,2,3,2,4,1,Travel_Rarely,No,0,1,0
EMP000876,31,Female,Single,4,Life Sciences,Sales,Manager,2,0,0,0,0,3979,1,19,12,2,1,4,1,4,3,Travel_Rarely,No,0,3,0
EMP000877,31,Female,Married,1,Other,R&D,Manager,2,13,2,2,2,7646,0,12,10,3,3,4,2,3,2,Travel_Frequently,Yes,0,2,0
EMP000878,36,Male,Married,3,Technical Degree,R&D,Research Director,3,4,1,0,0,7661,0,9,8,2,1,2,2,4,1,Travel_Rarely,No,1,4,0
EMP000879,20,Female,Married,2,Life Sciences,HR,Manager,2,0,0,0,0,4738,1,16,8,2,4,4,2,4,3,Non-Travel,No,0,2,0
EMP000880,31,Male,Married,4,Life Sciences,Sales,Manager,1,6,0,0,0,4748,0,5,10,4,3,3,4,2,3,Travel_Rarely,Yes,0,4,0
EMP000881,38,Female,Single,4,Marketing,Operations,Operations Manager,3,3,3,0,3,8852,1,21,14,2,2,3,2,2,2,Travel_Rarely,No,2,3,0
EMP000882,22,Male,Married,2,Human Resources,IT,Software Engineer,1,1,0,0,0,3220,0,11,18,2,2,3,2,3,2,Non-Travel,No,0,2,1
EMP000883,37,Male,Married,3,Other,Operations,Operations Specialist,4,14,0,0,0,12884,3,11,3,3,3,2,3,4,0,Travel_Rarely,No,1,3,0
EMP000884,31,Female,Married,3,Medical,R&D,Manager,1,1,0,0,0,3044,0,16,13,1,1,4,2,3,3,Non-Travel,No,1,3,0
EMP000885,30,Male,Single,4,Medical,HR,Manager,2,0,0,0,0,4483,0,7,3,4,1,4,4,4,2,Travel_Rarely,No,2,1,0
EMP000886,30,Female,Married,2,Medical,IT,Data Scientist,2,1,1,0,0,3594,0,12,20,3,4,3,3,3,2,Travel_Rarely,No,3,1,0
EMP000887,23,Male,Single,3,Technical Degree,IT,Manager,1,5,4,0,2,4117,1,19,23,2,3,2,2,3,4,Travel_Rarely,No,1,2,0
EMP000888,19,Female,Single,4,Medical,Sales,Sales Executive,1,1,1,0,1,2599,0,18,20,3,4,3,3,3,3,Travel_Rarely,No,1,3,1
EMP000889,35,Male,Married,4,Life Sciences,Operations,Operations Manager,3,11,0,0,0,9719,2,18,4,3,4,3,3,2,5,Non-Travel,No,0,3,0
EMP000890,22,Male,Single,4,Technical Degree,Marketing,Marketing Manager,1,4,3,2,3,3852,0,10,2,3,3,3,4,4,1,Non-Travel,No,0,3,0
EMP000891,26,Male,Married,3,Medical,Sales,Manager,2,0,0,0,0,4424,0,18,14,3,2,3,3,2,5,Travel_Frequently,Yes,0,3,0
EMP000892,46,Female,Married,4,Life Sciences,R&D,Laboratory Technician,4,6,0,0,0,11099,1,14,4,2,2,1,2,2,2,Travel_Rarely,No,3,2,1
EMP000893,29,Female,Married,4,Technical Degree,R&D,Manager,3,5,0,0,0,9539,1,11,11,3,4,3,3,2,3,Non-Travel,Yes,0,2,0
EMP000894,31,Female,Single,4,Marketing,Marketing,Marketing Manager,1,13,1,0,0,4885,0,14,5,3,4,2,2,3,2,Non-Travel,No,1,4,0
EMP000895,25,Female,Married,2,Medical,IT,Software Engineer,2,6,4,0,1,5492,1,12,17,4,2,4,4,2,1,Non-Travel,No,0,3,0
EMP000896,38,Female,Single,1,Technical Degree,Sales,Sales Executive,3,7,0,0,0,9335,1,14,7,1,4,3,1,4,2,Non-Travel,No,1,3,0
EMP000897,20,Female,Single,4,Marketing,Sales,Sales Representative,1,2,1,1,1,3291,0,7,6,4,3,4,3,2,1,Travel_Rarely,No,0,4,0
EMP000898,35,Male,Married,5,Marketing,R&D,Laboratory Technician,3,4,0,0,0,8307,0,15,7,4,1,3,2,4,2,Non-Travel,Yes,1,4,0
EMP000899,21,Male,Single,4,Other,Sales,Sales Representative,1,3,1,1,0,4184,0,5,13,3,2,3,2,4,4,Travel_Rarely,No,0,4,0
EMP000900,43,Male,Married,4,Marketing,Sales,Sales Representative,2,17,0,0,0,8737,0,9,1,3,2,4,2,1,1,Travel_Rarely,Yes,1,3,0
EMP000901,33,Male,Married,3,Technical Degree,HR,Human Resources,2,13,6,4,2,8088,0,5,6,3,2,3,3,3,1,Non-Travel,Yes,0,4,0
EMP000902,23,Female,Married,3,Marketing,IT,Data Scientist,1,2,0,0,0,3042,0,20,29,3,4,2,1,2,1,Travel_Rarely,Yes,0,4,1
EMP000903,28,Male,Married,4,Marketing,R&D,Research Scientist,1,1,0,0,0,3859,0,25,9,3,4,4,3,2,2,Travel_Rarely,No,1,3,0
EMP000904,33,Female,Married,4,Life Sciences,HR,Human Resources,2,3,0,0,0,5057,0,19,23,3,1,3,3,3,1,Non-Travel,No,2,4,0
EMP000905,25,Female,Married,4,Medical,Sales,Sales Executive,2,6,3,1,0,6383,1,16,5,3,1,3,4,2,4,Travel_Rarely,Yes,2,3,0
EMP000906,26,Female,Single,5,Technical Degree,R&D,Research Director,3,2,0,0,0,8638,1,8,10,3,3,4,4,3,2,Travel_Rarely,No,4,3,0
EMP000907,38,Female,Single,3,Medical,IT,Data Scientist,3,3,0,0,0,7727,1,7,1,3,3,3,3,2,1,Travel_Rarely,Yes,0,2,0
EMP000908,29,Male,Single,1,Medical,R&D,Manager,1,1,0,0,0,2614,0,15,14,2,2,2,4,3,2,Travel_Rarely,Yes,0,2,0
EMP000909,37,Male,Married,5,Technical Degree,R&D,Manager,3,2,0,0,0,8007,1,11,9,3,1,1,2,2,1,Non-Travel,No,5,4,0
EMP000910,31,Male,Single,2,Life Sciences,Sales,Manager,2,13,2,0,0,7147,1,8,10,4,2,4,3,2,2,Travel_Rarely,No,1,4,0
EMP000911,33,Male,Married,4,Technical Degree,HR,Manager,1,1,1,0,0,2581,0,14,7,2,4,4,1,2,5,Travel_Rarely,No,9,2,0
EMP000912,36,Female,Married,5,Medical,IT,Software Engineer,3,18,4,3,0,10691,0,5,17,4,1,3,3,3,2,Non-Travel,No,3,1,0
EMP000913,40,Female,Married,3,Medical,R&D,Research Scientist,4,1,1,1,0,13324,1,12,33,3,3,4,2,2,7,Travel_Rarely,No,0,3,0
EMP000914,23,Male,Single,4,Medical,Sales,Sales Representative,2,1,1,1,0,4533,1,12,3,4,1,4,4,3,4,Non-Travel,No,1,4,0
EMP000915,34,Female,Married,3,Life Sciences,IT,Software Engineer,2,0,0,0,0,5420,0,16,2,3,4,2,2,2,4,Travel_Rarely,Yes,0,2,0
EMP000916,43,Female,Married,4,Medical,Sales,Manager,3,6,3,3,1,9611,2,7,2,3,3,3,3,3,2,Travel_Rarely,Yes,0,2,0
EMP000917,34,Male,Married,2,Medical,R&D,Research Director,1,0,0,0,0,3101,0,13,4,3,4,3,3,2,3,Travel_Rarely,No,4,3,0
EMP000918,30,Male,Married,4,Medical,R&D,Research Director,2,7,3,2,0,7915,0,10,2,3,2,3,3,2,1,Travel_Rarely,No,3,2,0
EMP000919,38,Female,Married,4,Technical Degree,Operations,Operations Specialist,2,4,0,0,0,5186,0,13,2,3,3,3,3,4,3,Travel_Rarely,No,6,3,0
EMP000920,45,Female,Married,3,Medical,IT,Data Scientist,3,6,0,0,0,9537,0,13,15,4,3,2,4,3,1,Travel_Rarely,Yes,2,4,0
EMP000921,32,Male,Married,4,Technical Degree,HR,Human Resources,2,7,1,0,1,6284,0,9,6,2,4,3,3,3,2,Travel_Rarely,No,4,4,0
EMP000922,33,Male,Married,5,Marketing,IT,Manager,3,0,0,0,0,7852,0,16,7,4,1,3,4,4,4,Non-Travel,Yes,0,3,0
EMP000923,33,Male,Single,4,Life Sciences,R&D,Research Director,1,0,0,0,0,2000,0,11,10,2,2,4,3,4,3,Travel_Frequently,No,0,2,1
EMP000924,21,Male,Married,5,Life Sciences,Sales,Manager,1,0,0,0,0,2642,1,12,8,4,4,4,4,3,2,Travel_Frequently,No,1,3,0
EMP000925,35,Female,Single,3,Life Sciences,IT,Manager,2,2,2,0,0,4935,0,10,10,3,2,3,3,2,1,Travel_Rarely,No,1,3,0
EMP000926,21,Male,Single,3,Other,R&D,Research Director,1,0,0,0,0,2938,0,19,1,1,4,2,3,3,3,Travel_Frequently,Yes,2,2,1
EMP000927,33,Male,Married,3,Other,HR,Manager,3,3,0,0,0,6743,1,17,5,1,3,3,2,4,1,Travel_Rarely,Yes,0,3,0
EMP000928,21,Male,Single,5,Life Sciences,Sales,Manager,1,1,1,0,1,3060,0,8,5,3,3,3,4,4,4,Travel_Frequently,No,1,4,1
EMP000929,23,Female,Single,2,Marketing,Sales,Sales Representative,1,2,0,0,0,2948,0,14,2,1,2,3,1,4,3,Travel_Rarely,Yes,2,2,1
EMP000930,26,Male,Married,3,Human Resources,HR,Manager,1,8,1,0,0,4093,0,13,21,4,3,4,4,2,1,Travel_Rarely,Yes,0,4,0
EMP000931,25,Male,Married,3,Technical Degree,R&D,Laboratory Technician,2,6,0,0,0,4709,1,14,13,2,3,2,3,3,0,Travel_Rarely,No,3,3,0
EMP000932,35,Female,Married,3,Medical,Sales,Manager,3,5,1,0,1,7049,1,8,9,3,3,4,3,3,0,Travel_Rarely,Yes,3,3,0
